Arany János: Toldi - Nyolcadik ének;(Arany János: Toldi - Nyolcadik ének) <b>Milyen motívum jelenik meg Miklós útján?</b>;Lakoma;Vadászat;Vándorlás;Csata;Vándorlás;Az önállósodás szimbóluma.
Arany János: Toldi - Nyolcadik ének;(Arany János: Toldi - Nyolcadik ének) <b>Milyen érzésekkel viszonyul Miklós a bátyjához?</b>;Közönnyel;Szeretettel;Haraggal, csalódottan;Félelemmel;Haraggal, csalódottan;György igazságtalansága miatt.
Arany János: Toldi - Nyolcadik ének;(Arany János: Toldi - Nyolcadik ének) <b>Milyen szerepet tölt be az anyja Miklós életében?</b>;Tanár;Ellenség;Támasz, szeretet;Király;Támasz, szeretet;Fontos számára az anyja.
Arany János: Toldi - Nyolcadik ének;(Arany János: Toldi - Nyolcadik ének) <b>Milyen akadályokat kell leküzdenie Miklósnak?</b>;Vihar;Ellenségek;Fáradtság, éhség, magány;Betegség;Fáradtság, éhség, magány;A hosszú út nehézségei.
Arany János: Toldi - Nyolcadik ének;(Arany János: Toldi - Nyolcadik ének) <b>Milyen érzésekkel indul el Miklós az úton?</b>;Közönösen, unottan;Félelmetesen, magányosan;Vidáman, boldogan;Bátorsággal, elszántsággal;Bátorsággal, elszántsággal;A hősiesség motívuma.
Arany János: Toldi - Nyolcadik ének;(Arany János: Toldi - Nyolcadik ének) <b>Milyen tulajdonságokat mutat Miklós az úton?</b>;Közöny, unalom;Vidámság, játékosság;Lustaság, félelem;Kitartás, bátorság;Kitartás, bátorság;Nem riad meg a nehézségektől.
Arany János: Toldi - Nyolcadik ének;(Arany János: Toldi - Nyolcadik ének) <b>Milyen szerepet tölt be Bence Miklós életében?</b>;Király;Tanár;Ellenség;Segítő, barát;Segítő, barát;Mindig mellette áll.
Arany János: Toldi - Nyolcadik ének;(Arany János: Toldi - Nyolcadik ének) <b>Milyen érzésekkel gondol Miklós a jövőjére?</b>;Haraggal;Közönnyel;Félelemmel;Bizakodva, reménykedve;Bizakodva, reménykedve;Bár nehézségek várnak rá.
Arany János: Toldi - Nyolcadik ének;(Arany János: Toldi - Nyolcadik ének) <b>Milyen irodalmi eszközt használ Arany a nyolcadik énekben?</b>;Rím;Metafora;Alliteráció;Hasonlat;Hasonlat;A hősiesség kiemelésére.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Ki a kilencedik ének főszereplője?</b>;Toldi Miklós;Toldi György;Bence;Lajos király;Toldi Miklós;A mű központi alakja.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen érzésekkel indul Miklós a kilencedik énekben?</b>;Bátorsággal, elszántsággal;Félelemmel;Vidámsággal;Közönnyel;Bátorsággal, elszántsággal;A hősiesség motívuma.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Ki segíti Miklóst a kilencedik énekben?</b>;Bence;György;Anyja;Laczfi Endre;Bence;A hűséges öreg szolga.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen akadályokkal találkozik Miklós?</b>;Fáradtság, éhség, veszélyek;Ellenségek;Vihar;Betegség;Fáradtság, éhség, veszélyek;A hosszú út nehézségei.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen eszközt visz magával Miklós?</b>;Buzogányt;Kardot;Íjat;Könyvet;Buzogányt;Ez a hősiesség jelképe.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Kihez szeretne eljutni Miklós?</b>;Laczfi Endréhez;Györgyhöz;Anyjához;Bencéhez;Laczfi Endréhez;A nádorispánhoz indul.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen érzésekkel gondol Miklós az anyjára?</b>;Szeretettel, aggódva;Haraggal;Közönnyel;Félelemmel;Szeretettel, aggódva;Fontos számára az anyja.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen tulajdonságokat mutat Miklós a kilencedik énekben?</b>;Lustaság, félelem;Kitartás, bátorság;Vidámság, játékosság;Közöny, unalom;Kitartás, bátorság;Nem riad meg a nehézségektől.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen szerepet tölt be Bence Miklós életében?</b>;Ellenség;Segítő, barát;Tanár;Király;Segítő, barát;Mindig mellette áll.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen érzésekkel gondol Miklós a jövőjére?</b>;Félelemmel;Bizakodva, reménykedve;Közönnyel;Haraggal;Bizakodva, reménykedve;Bár nehézségek várnak rá.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen irodalmi eszközt használ Arany a kilencedik énekben?</b>;Alliteráció;Hasonlat;Metafora;Rím;Hasonlat;A hősiesség kiemelésére.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen motívum jelenik meg Miklós útján?</b>;Vadászat;Vándorlás;Lakoma;Csata;Vándorlás;Az önállósodás szimbóluma.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen érzésekkel viszonyul Miklós a bátyjához?</b>;Szeretettel;Haraggal, csalódottan;Közönnyel;Félelemmel;Haraggal, csalódottan;György igazságtalansága miatt.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen szerepet tölt be az anyja Miklós életében?</b>;Ellenség;Támasz, szeretet;Tanár;Király;Támasz, szeretet;Fontos számára az anyja.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen akadályokat kell leküzdenie Miklósnak?</b>;Vihar;Ellenségek;Fáradtság, éhség, magány;Betegség;Fáradtság, éhség, magány;A hosszú út nehézségei.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen érzésekkel indul el Miklós az úton?</b>;Félelmetesen, magányosan;Vidáman, boldogan;Bátorsággal, elszántsággal;Közönösen, unottan;Bátorsággal, elszántsággal;A hősiesség motívuma.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen tulajdonságokat mutat Miklós az úton?</b>;Vidámság, játékosság;Lustaság, félelem;Kitartás, bátorság;Közöny, unalom;Kitartás, bátorság;Nem riad meg a nehézségektől.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen szerepet tölt be Bence Miklós életében?</b>;Tanár;Ellenség;Segítő, barát;Király;Segítő, barát;Mindig mellette áll.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen érzésekkel gondol Miklós a jövőjére?</b>;Közönnyel;Félelemmel;Bizakodva, reménykedve;Haraggal;Bizakodva, reménykedve;Bár nehézségek várnak rá.
Arany János: Toldi - Kilencedik ének;(Arany János: Toldi - Kilencedik ének) <b>Milyen irodalmi eszközt használ Arany a kilencedik énekben?</b>;Metafora;Alliteráció;Hasonlat;Rím;Hasonlat;A hősiesség kiemelésére.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Ki a tizedik ének főszereplője?</b>;Toldi Miklós;Toldi György;Bence;Lajos király;Toldi Miklós;A mű központi alakja.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen érzésekkel indul Miklós a tizedik énekben?</b>;Bátorsággal, elszántsággal;Félelemmel;Vidámsággal;Közönnyel;Bátorsággal, elszántsággal;A hősiesség motívuma.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Ki segíti Miklóst a tizedik énekben?</b>;Bence;György;Anyja;Laczfi Endre;Bence;A hűséges öreg szolga.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen akadályokkal találkozik Miklós?</b>;Fáradtság, éhség, veszélyek;Ellenségek;Vihar;Betegség;Fáradtság, éhség, veszélyek;A hosszú út nehézségei.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen eszközt visz magával Miklós?</b>;Buzogányt;Kardot;Íjat;Könyvet;Buzogányt;Ez a hősiesség jelképe.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Kihez szeretne eljutni Miklós?</b>;Laczfi Endréhez;Györgyhöz;Anyjához;Bencéhez;Laczfi Endréhez;A nádorispánhoz indul.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen érzésekkel gondol Miklós az anyjára?</b>;Szeretettel, aggódva;Haraggal;Közönnyel;Félelemmel;Szeretettel, aggódva;Fontos számára az anyja.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen tulajdonságokat mutat Miklós a tizedik énekben?</b>;Lustaság, félelem;Kitartás, bátorság;Vidámság, játékosság;Közöny, unalom;Kitartás, bátorság;Nem riad meg a nehézségektől.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen szerepet tölt be Bence Miklós életében?</b>;Ellenség;Segítő, barát;Tanár;Király;Segítő, barát;Mindig mellette áll.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen érzésekkel gondol Miklós a jövőjére?</b>;Félelemmel;Bizakodva, reménykedve;Közönnyel;Haraggal;Bizakodva, reménykedve;Bár nehézségek várnak rá.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen irodalmi eszközt használ Arany a tizedik énekben?</b>;Alliteráció;Hasonlat;Metafora;Rím;Hasonlat;A hősiesség kiemelésére.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen motívum jelenik meg Miklós útján?</b>;Vadászat;Vándorlás;Lakoma;Csata;Vándorlás;Az önállósodás szimbóluma.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen érzésekkel viszonyul Miklós a bátyjához?</b>;Szeretettel;Haraggal, csalódottan;Közönnyel;Félelemmel;Haraggal, csalódottan;György igazságtalansága miatt.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen szerepet tölt be az anyja Miklós életében?</b>;Ellenség;Támasz, szeretet;Tanár;Király;Támasz, szeretet;Fontos számára az anyja.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen akadályokat kell leküzdenie Miklósnak?</b>;Vihar;Ellenségek;Fáradtság, éhség, magány;Betegség;Fáradtság, éhség, magány;A hosszú út nehézségei.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen érzésekkel indul el Miklós az úton?</b>;Félelmetesen, magányosan;Vidáman, boldogan;Bátorsággal, elszántsággal;Közönösen, unottan;Bátorsággal, elszántsággal;A hősiesség motívuma.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen tulajdonságokat mutat Miklós az úton?</b>;Vidámság, játékosság;Lustaság, félelem;Kitartás, bátorság;Közöny, unalom;Kitartás, bátorság;Nem riad meg a nehézségektől.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen szerepet tölt be Bence Miklós életében?</b>;Tanár;Ellenség;Segítő, barát;Király;Segítő, barát;Mindig mellette áll.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen érzésekkel gondol Miklós a jövőjére?</b>;Közönnyel;Félelemmel;Bizakodva, reménykedve;Haraggal;Bizakodva, reménykedve;Bár nehézségek várnak rá.
Arany János: Toldi - Tizedik ének;(Arany János: Toldi - Tizedik ének) <b>Milyen irodalmi eszközt használ Arany a tizedik énekben?</b>;Metafora;Alliteráció;Hasonlat;Rím;Hasonlat;A hősiesség kiemelésére.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Ki a tizenegyedik ének főszereplője?</b>;Toldi Miklós;Toldi György;Bence;Lajos király;Toldi Miklós;A mű központi alakja.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen érzésekkel indul Miklós a tizenegyedik énekben?</b>;Bátorsággal, elszántsággal;Félelemmel;Vidámsággal;Közönnyel;Bátorsággal, elszántsággal;A hősiesség motívuma.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Ki segíti Miklóst a tizenegyedik énekben?</b>;Bence;György;Anyja;Laczfi Endre;Bence;A hűséges öreg szolga.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen akadályokkal találkozik Miklós?</b>;Fáradtság, éhség, veszélyek;Ellenségek;Vihar;Betegség;Fáradtság, éhség, veszélyek;A hosszú út nehézségei.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen eszközt visz magával Miklós?</b>;Buzogányt;Kardot;Íjat;Könyvet;Buzogányt;Ez a hősiesség jelképe.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Kihez szeretne eljutni Miklós?</b>;Laczfi Endréhez;Györgyhöz;Anyjához;Bencéhez;Laczfi Endréhez;A nádorispánhoz indul.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen érzésekkel gondol Miklós az anyjára?</b>;Szeretettel, aggódva;Haraggal;Közönnyel;Félelemmel;Szeretettel, aggódva;Fontos számára az anyja.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen tulajdonságokat mutat Miklós a tizenegyedik énekben?</b>;Lustaság, félelem;Kitartás, bátorság;Vidámság, játékosság;Közöny, unalom;Kitartás, bátorság;Nem riad meg a nehézségektől.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen szerepet tölt be Bence Miklós életében?</b>;Ellenség;Segítő, barát;Tanár;Király;Segítő, barát;Mindig mellette áll.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen érzésekkel gondol Miklós a jövőjére?</b>;Félelemmel;Bizakodva, reménykedve;Közönnyel;Haraggal;Bizakodva, reménykedve;Bár nehézségek várnak rá.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen irodalmi eszközt használ Arany a tizenegyedik énekben?</b>;Alliteráció;Hasonlat;Metafora;Rím;Hasonlat;A hősiesség kiemelésére.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen motívum jelenik meg Miklós útján?</b>;Vadászat;Vándorlás;Lakoma;Csata;Vándorlás;Az önállósodás szimbóluma.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen érzésekkel viszonyul Miklós a bátyjához?</b>;Szeretettel;Haraggal, csalódottan;Közönnyel;Félelemmel;Haraggal, csalódottan;György igazságtalansága miatt.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen szerepet tölt be az anyja Miklós életében?</b>;Ellenség;Támasz, szeretet;Tanár;Király;Támasz, szeretet;Fontos számára az anyja.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen akadályokat kell leküzdenie Miklósnak?</b>;Vihar;Ellenségek;Fáradtság, éhség, magány;Betegség;Fáradtság, éhség, magány;A hosszú út nehézségei.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen érzésekkel indul el Miklós az úton?</b>;Félelmetesen, magányosan;Vidáman, boldogan;Bátorsággal, elszántsággal;Közönösen, unottan;Bátorsággal, elszántsággal;A hősiesség motívuma.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen tulajdonságokat mutat Miklós az úton?</b>;Vidámság, játékosság;Lustaság, félelem;Kitartás, bátorság;Közöny, unalom;Kitartás, bátorság;Nem riad meg a nehézségektől.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen szerepet tölt be Bence Miklós életében?</b>;Tanár;Ellenség;Segítő, barát;Király;Segítő, barát;Mindig mellette áll.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen érzésekkel gondol Miklós a jövőjére?</b>;Közönnyel;Félelemmel;Bizakodva, reménykedve;Haraggal;Bizakodva, reménykedve;Bár nehézségek várnak rá.
Arany János: Toldi - Tizenegyedik ének;(Arany János: Toldi - Tizenegyedik ének) <b>Milyen irodalmi eszközt használ Arany a tizenegyedik énekben?</b>;Metafora;Alliteráció;Hasonlat;Rím;Hasonlat;A hősiesség kiemelésére.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Ki a tizenkettedik ének főszereplője?</b>;Toldi Miklós;Toldi György;Bence;Lajos király;Toldi Miklós;A mű központi alakja.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen érzésekkel indul Miklós a tizenkettedik énekben?</b>;Bátorsággal, elszántsággal;Félelemmel;Vidámsággal;Közönnyel;Bátorsággal, elszántsággal;A hősiesség motívuma.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Ki segíti Miklóst a tizenkettedik énekben?</b>;Bence;György;Anyja;Laczfi Endre;Bence;A hűséges öreg szolga.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen akadályokkal találkozik Miklós?</b>;Fáradtság, éhség, veszélyek;Ellenségek;Vihar;Betegség;Fáradtság, éhség, veszélyek;A hosszú út nehézségei.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen eszközt visz magával Miklós?</b>;Buzogányt;Kardot;Íjat;Könyvet;Buzogányt;Ez a hősiesség jelképe.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Kihez szeretne eljutni Miklós?</b>;Laczfi Endréhez;Györgyhöz;Anyjához;Bencéhez;Laczfi Endréhez;A nádorispánhoz indul.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen érzésekkel gondol Miklós az anyjára?</b>;Szeretettel, aggódva;Haraggal;Közönnyel;Félelemmel;Szeretettel, aggódva;Fontos számára az anyja.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen tulajdonságokat mutat Miklós a tizenkettedik énekben?</b>;Lustaság, félelem;Kitartás, bátorság;Vidámság, játékosság;Közöny, unalom;Kitartás, bátorság;Nem riad meg a nehézségektől.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen szerepet tölt be Bence Miklós életében?</b>;Ellenség;Segítő, barát;Tanár;Király;Segítő, barát;Mindig mellette áll.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen érzésekkel gondol Miklós a jövőjére?</b>;Félelemmel;Bizakodva, reménykedve;Közönnyel;Haraggal;Bizakodva, reménykedve;Bár nehézségek várnak rá.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen irodalmi eszközt használ Arany a tizenkettedik énekben?</b>;Alliteráció;Hasonlat;Metafora;Rím;Hasonlat;A hősiesség kiemelésére.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen motívum jelenik meg Miklós útján?</b>;Vadászat;Vándorlás;Lakoma;Csata;Vándorlás;Az önállósodás szimbóluma.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen érzésekkel viszonyul Miklós a bátyjához?</b>;Szeretettel;Haraggal, csalódottan;Közönnyel;Félelemmel;Haraggal, csalódottan;György igazságtalansága miatt.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen szerepet tölt be az anyja Miklós életében?</b>;Ellenség;Támasz, szeretet;Tanár;Király;Támasz, szeretet;Fontos számára az anyja.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen akadályokat kell leküzdenie Miklósnak?</b>;Vihar;Ellenségek;Fáradtság, éhség, magány;Betegség;Fáradtság, éhség, magány;A hosszú út nehézségei.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen érzésekkel indul el Miklós az úton?</b>;Félelmetesen, magányosan;Vidáman, boldogan;Bátorsággal, elszántsággal;Közönösen, unottan;Bátorsággal, elszántsággal;A hősiesség motívuma.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen tulajdonságokat mutat Miklós az úton?</b>;Vidámság, játékosság;Lustaság, félelem;Kitartás, bátorság;Közöny, unalom;Kitartás, bátorság;Nem riad meg a nehézségektől.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen szerepet tölt be Bence Miklós életében?</b>;Tanár;Ellenség;Segítő, barát;Király;Segítő, barát;Mindig mellette áll.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen érzésekkel gondol Miklós a jövőjére?</b>;Közönnyel;Félelemmel;Bizakodva, reménykedve;Haraggal;Bizakodva, reménykedve;Bár nehézségek várnak rá.
Arany János: Toldi - Tizenkettedik ének;(Arany János: Toldi - Tizenkettedik ének) <b>Milyen irodalmi eszközt használ Arany a tizenkettedik énekben?</b>;Metafora;Alliteráció;Hasonlat;Rím;Hasonlat;A hősiesség kiemelésére.
Mária és József története;(Mária és József története) <b>Melyik városban élt Mária?</b>;Názáret;Betlehem;Jeruzsálem;Róma;Názáret;Az angyal Názáretbe ment Máriához.
Mária és József története;(Mária és József története) <b>Ki volt Mária jegyese?</b>;József;Lukács;Péter;János;József;A Dávid házából származó József.
Mária és József története;(Mária és József története) <b>Ki vitte Máriának az örömhírt?</b>;Gábriel angyal;Máté;József;Erzsébet;Gábriel angyal;Ő jelent meg Máriának.
Mária és József története;(Mária és József története) <b>Mit jelent az "Emmánuel" név?</b>;Velünk az Isten;Megváltó;Király;Tanító;Velünk az Isten;Máté evangéliuma szerint.
Mária és József története;(Mária és József története) <b>Melyik evangéliumban olvasható Mária angyali üzenete?</b>;Lukács;Máté;János;Márk;Lukács;Lukács evangéliuma 1.26-38.
Mária és József története;(Mária és József története) <b>Melyik evangéliumban olvasható József angyali üzenete?</b>;Máté;Lukács;János;Márk;Máté;Máté evangéliuma 1.18-25.
Mária és József története;(Mária és József története) <b>Mit jelent az "evangélium" szó?</b>;Örömhír;Könyv;Tanítás;Törvény;Örömhír;Jézus születésére utal.
Mária és József története;(Mária és József története) <b>Melyik két nagy részből áll a Biblia?</b>;Tóra, Korán;Ószövetség, Újszövetség;Evangelium, Zsoltárok;Próféták, Apostolok;Ószövetség, Újszövetség;A kereszténység alapműve.
Mária és József története;(Mária és József története) <b>Ki volt Erzsébet Máriához képest?</b>;Anyja;Rokona;Testvére;Barátnője;Rokona;Erzsébet Mária rokona volt.
Mária és József története;(Mária és József története) <b>Mit mondott az angyal Máriának?</b>;Menj Betlehembe;Ne félj, kegyelmet találtál Istennél;Imádkozz;Taníts;Ne félj, kegyelmet találtál Istennél;Az örömhír része.
Mária és József története;(Mária és József története) <b>Mit jelent a "szűz" szó a történetben?</b>;Fiatal lány;Mária nem ismert férfit;Tanítvány;Királynő;Mária nem ismert férfit;Ezért kérdezi az angyalt.
Mária és József története;(Mária és József története) <b>Ki fogant öregségére fiút Mária rokonai közül?</b>;Anna;Erzsébet;József;Márta;Erzsébet;Isten kegyelméből esett teherbe.
Mária és József története;(Mária és József története) <b>Miért akarta József titokban elbocsátani Máriát?</b>;Félt a szégyentől;Igaz ember volt;El akart utazni;Nem szerette Máriát;Igaz ember volt;Nem akarta megszégyeníteni.
Mária és József története;(Mária és József története) <b>Miért született Jézus?</b>;Tanítson;Hogy megszabadítsa népét a bűneitől;Király legyen;Barátokat szerezzen;Hogy megszabadítsa népét a bűneitől;Az angyal üzenete szerint.
Mária és József története;(Mária és József története) <b>Mit jelent a "karácsony" a kereszténységben?</b>;A húsvét előtti nap;A tavasz kezdete;A szeretet ünnepe;A tanítás ünnepe;A szeretet ünnepe;Jézus születésének ünnepe.
Mária és József története;(Mária és József története) <b>Melyik négy evangélista írta Jézus életét?</b>;Mózes, Áron, Dávid, Salamon;Péter, Pál, Jakab, János;Máté, Márk, Lukács, János;Anna, Erzsébet, Mária, Márta;Máté, Márk, Lukács, János;Az Újszövetségben találhatók.
Mária és József története;(Mária és József története) <b>Mit jelent a "Magasságos Fiának" nevezés?</b>;Tanító;Király;Isten Fiának;Próféta;Isten Fiának;Az angyal így nevezi Jézust.
Mária és József története;(Mária és József története) <b>Mit mondott Mária az angyalnak?</b>;Félek;Nem akarom;Történjék velem a te beszéded szerint;Elutazom;Történjék velem a te beszéded szerint;Alázatosan fogadja a hírt.
Mária és József története;(Mária és József története) <b>Miért ment el az angyal Józseftől?</b>;Elutazott;Félt;József engedelmeskedett;Nem hitt az angyalnak;József engedelmeskedett;Úgy tett, ahogy az angyal mondta.
Mária és József története;(Mária és József története) <b>Miért nevezik Jézust "szabadítónak"?</b>;Király lesz;Tanít;Megszabadítja népét a bűneitől;Barátokat szerez;Megszabadítja népét a bűneitől;Az angyal üzenete szerint.
Mária és József története;(Mária és József története) <b>Miért volt különleges Mária terhessége?</b>;Királyi családból származott;Fiatal volt;A Szentlélektől fogant;Nem volt férje;A Szentlélektől fogant;Az angyal így mondja.
Mária és József története;(Mária és József története) <b>Miért volt fontos József döntése?</b>;Tanított;Elutazott;Elfogadta Máriát és a gyermeket;Király lett;Elfogadta Máriát és a gyermeket;Áldozatvállalás története.
Mária és József története;(Mária és József története) <b>Miért volt fontos Mária engedelmessége?</b>;Tanított;Elutazott;Elfogadta Isten akaratát;Királynő lett;Elfogadta Isten akaratát;Alázatosan fogadta a hírt.
Mária és József története;(Mária és József története) <b>Miért volt különleges Erzsébet terhessége?</b>;Királynő volt;Fiatal volt;Öregségére fogant;Tanító volt;Öregségére fogant;Isten kegyelméből esett teherbe.
Mária és József története;(Mária és József története) <b>Miért nevezték Jézust "Jézusnak"?</b>;Barátokat szerez;Király lesz;Tanít;Ő szabadítja meg népét bűneitől;Ő szabadítja meg népét bűneitől;Az angyal üzenete szerint.
Mária és József története;(Mária és József története) <b>Miért volt fontos a betlehemi csillag?</b>;Barátokat szerzett;Királyi jel volt;Tanította az embereket;Megmutatta Jézus születési helyét;Megmutatta Jézus születési helyét;A hagyomány szerint nyolcágú.
Mária és József története;(Mária és József története) <b>Mit jelent a "Biblia" szó?</b>;Próféta;Törvény;Tanítás;Könyvek;Könyvek;Két nagy részből áll.
Mária és József története;(Mária és József története) <b>Miért volt fontos Mária és József története?</b>;Barátság;Királyi család;Tanítás;A kereszténység alapja;A kereszténység alapja;Jézus születésének története.
Mária és József története;(Mária és József története) <b>Miért volt fontos az angyali üzenet?</b>;Barátokat szerzett;Királyi jel volt;Tanította az embereket;Isten akaratát közvetítette;Isten akaratát közvetítette;Az örömhír része.
Mária és József története;(Mária és József története) <b>Miért volt fontos a szeretet a történetben?</b>;Barátság;Királyi család;Tanítás;Áldozatvállalás;Áldozatvállalás;József és Mária döntéseiben megjelenik.
